num_vars,seed,true_edges,edge_density,max_eigenvalue_real,DirectSF2M_AUROC,DirectSF2M_AUPRC,DirectSF2M_training_time,DirectSF2M_num_true_edges,hparam_n_steps,hparam_batch_size,hparam_reg,hparam_alpha,hparam_lr,hparam_knockout_hidden,config_id,experiment_id,total_experiments
10,283,27,0.27,0.9467484666911842,0.7897006595636733,0.5801732492969691,28.940754890441895,27,5000,64,1e-05,0.3,0.003,256,165,497,648
10,165,27,0.27,0.9963180699495502,0.5821917808219178,0.47063722144021464,29.171441078186035,27,5000,64,1e-05,0.3,0.003,256,165,498,648
10,962,25,0.25,0.7146712559397453,0.8114666666666667,0.6281988164590468,21.790343284606934,25,5000,64,1e-05,0.3,0.005,128,166,499,648
10,283,27,0.27,0.9467484666911842,0.867326230339929,0.6864855340297394,22.6264328956604,27,5000,64,1e-05,0.3,0.005,128,166,500,648
10,165,27,0.27,0.9963180699495502,0.921867072552004,0.7914787137370967,22.903126001358032,27,5000,64,1e-05,0.3,0.005,128,166,501,648
10,962,25,0.25,0.7146712559397453,0.8351999999999999,0.6362448377802905,29.963486909866333,25,5000,64,1e-05,0.3,0.005,256,167,502,648
10,283,27,0.27,0.9467484666911842,0.8579401319127345,0.7070616739503137,30.209966897964478,27,5000,64,1e-05,0.3,0.005,256,167,503,648
10,165,27,0.27,0.9963180699495502,0.7546930492135971,0.6218467512719952,29.7646427154541,27,5000,64,1e-05,0.3,0.005,256,167,504,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,22.186285972595215,25,5000,64,0.0001,0.1,0.001,128,168,505,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,25.388295888900757,27,5000,64,0.0001,0.1,0.001,128,168,506,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,22.552457809448242,27,5000,64,0.0001,0.1,0.001,128,168,507,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,29.257147073745728,25,5000,64,0.0001,0.1,0.001,256,169,508,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,29.431227922439575,27,5000,64,0.0001,0.1,0.001,256,169,509,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,29.501928091049194,27,5000,64,0.0001,0.1,0.001,256,169,510,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,21.612141132354736,25,5000,64,0.0001,0.1,0.003,128,170,511,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,21.565088987350464,27,5000,64,0.0001,0.1,0.003,128,170,512,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,21.41094708442688,27,5000,64,0.0001,0.1,0.003,128,170,513,648
10,962,25,0.25,0.7146712559397453,0.5466666666666666,0.2693846153846154,28.81728720664978,25,5000,64,0.0001,0.1,0.003,256,171,514,648
10,283,27,0.27,0.9467484666911842,0.5690005073566717,0.30148148148148146,28.639206886291504,27,5000,64,0.0001,0.1,0.003,256,171,515,648
10,165,27,0.27,0.9963180699495502,0.4880771182141045,0.2654341226472374,33.032103061676025,27,5000,64,0.0001,0.1,0.003,256,171,516,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,24.87689232826233,25,5000,64,0.0001,0.1,0.005,128,172,517,648
10,283,27,0.27,0.9467484666911842,0.5753424657534247,0.30337078651685395,23.69351887702942,27,5000,64,0.0001,0.1,0.005,128,172,518,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,24.387351036071777,27,5000,64,0.0001,0.1,0.005,128,172,519,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,33.42937707901001,25,5000,64,0.0001,0.1,0.005,256,173,520,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,34.56567716598511,27,5000,64,0.0001,0.1,0.005,256,173,521,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,32.79056191444397,27,5000,64,0.0001,0.1,0.005,256,173,522,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,27.26777720451355,25,5000,64,0.0001,0.3,0.001,128,174,523,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,26.97877287864685,27,5000,64,0.0001,0.3,0.001,128,174,524,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,24.84096097946167,27,5000,64,0.0001,0.3,0.001,128,174,525,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,33.090429067611694,25,5000,64,0.0001,0.3,0.001,256,175,526,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,32.36825394630432,27,5000,64,0.0001,0.3,0.001,256,175,527,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,28.824554920196533,27,5000,64,0.0001,0.3,0.001,256,175,528,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,22.034121990203857,25,5000,64,0.0001,0.3,0.003,128,176,529,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,22.797632217407227,27,5000,64,0.0001,0.3,0.003,128,176,530,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,24.786186933517456,27,5000,64,0.0001,0.3,0.003,128,176,531,648
10,962,25,0.25,0.7146712559397453,0.5733333333333334,0.2818840579710145,35.22776913642883,25,5000,64,0.0001,0.3,0.003,256,177,532,648
10,283,27,0.27,0.9467484666911842,0.5786402841197362,0.30608465608465607,35.61251401901245,27,5000,64,0.0001,0.3,0.003,256,177,533,648
10,165,27,0.27,0.9963180699495502,0.5512430238457636,0.29224224224224227,32.929401874542236,27,5000,64,0.0001,0.3,0.003,256,177,534,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,24.26774001121521,25,5000,64,0.0001,0.3,0.005,128,178,535,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,27.490692138671875,27,5000,64,0.0001,0.3,0.005,128,178,536,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,23.571821212768555,27,5000,64,0.0001,0.3,0.005,128,178,537,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,35.033872842788696,25,5000,64,0.0001,0.3,0.005,256,179,538,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,34.87504005432129,27,5000,64,0.0001,0.3,0.005,256,179,539,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,34.56769418716431,27,5000,64,0.0001,0.3,0.005,256,179,540,648
10,962,25,0.25,0.7146712559397453,0.6176,0.3546819814172755,37.15763783454895,25,5000,128,1e-06,0.1,0.001,128,180,541,648
10,283,27,0.27,0.9467484666911842,0.6925418569254185,0.5073829117367702,33.43697214126587,27,5000,128,1e-06,0.1,0.001,128,180,542,648
10,165,27,0.27,0.9963180699495502,0.7156265854895991,0.5861999740189099,31.334661722183228,27,5000,128,1e-06,0.1,0.001,128,180,543,648
10,962,25,0.25,0.7146712559397453,0.6178666666666667,0.41216520745253393,47.287890911102295,25,5000,128,1e-06,0.1,0.001,256,181,544,648
10,283,27,0.27,0.9467484666911842,0.571537290715373,0.3677595698808789,47.7687029838562,27,5000,128,1e-06,0.1,0.001,256,181,545,648
10,165,27,0.27,0.9963180699495502,0.6902587519025875,0.5457233677763302,48.328837156295776,27,5000,128,1e-06,0.1,0.001,256,181,546,648
10,962,25,0.25,0.7146712559397453,0.6448,0.3618375254070643,35.019274950027466,25,5000,128,1e-06,0.1,0.003,128,182,547,648
10,283,27,0.27,0.9467484666911842,0.8404363267376966,0.6582359733484289,32.82539987564087,27,5000,128,1e-06,0.1,0.003,128,182,548,648
10,165,27,0.27,0.9963180699495502,0.7546930492135971,0.6176201321743511,33.19030475616455,27,5000,128,1e-06,0.1,0.003,128,182,549,648
10,962,25,0.25,0.7146712559397453,0.7205333333333332,0.5049086876700508,50.0077760219574,25,5000,128,1e-06,0.1,0.003,256,183,550,648
10,283,27,0.27,0.9467484666911842,0.6793505834601725,0.42455707151009214,46.67744302749634,27,5000,128,1e-06,0.1,0.003,256,183,551,648
10,165,27,0.27,0.9963180699495502,0.7077625570776256,0.564933741448902,43.98151397705078,27,5000,128,1e-06,0.1,0.003,256,183,552,648
10,962,25,0.25,0.7146712559397453,0.7327999999999999,0.45630984183360074,31.606891870498657,25,5000,128,1e-06,0.1,0.005,128,184,553,648
10,283,27,0.27,0.9467484666911842,0.7536783358701167,0.530735975638632,29.97161889076233,27,5000,128,1e-06,0.1,0.005,128,184,554,648
10,165,27,0.27,0.9963180699495502,0.8612379502790463,0.7432332112742864,31.036191940307617,27,5000,128,1e-06,0.1,0.005,128,184,555,648
10,962,25,0.25,0.7146712559397453,0.6976,0.4360317442596811,41.11285400390625,25,5000,128,1e-06,0.1,0.005,256,185,556,648
10,283,27,0.27,0.9467484666911842,0.7721968543886352,0.5071793114388458,43.66877889633179,27,5000,128,1e-06,0.1,0.005,256,185,557,648
10,165,27,0.27,0.9963180699495502,0.8072044647387113,0.6736205585523074,42.45891284942627,27,5000,128,1e-06,0.1,0.005,256,185,558,648
10,962,25,0.25,0.7146712559397453,0.6512,0.36431682325343245,32.37349820137024,25,5000,128,1e-06,0.3,0.001,128,186,559,648
10,283,27,0.27,0.9467484666911842,0.6481481481481481,0.4695818380402559,31.640724897384644,27,5000,128,1e-06,0.3,0.001,128,186,560,648
10,165,27,0.27,0.9963180699495502,0.732623033992897,0.5893450140339858,31.153715133666992,27,5000,128,1e-06,0.3,0.001,128,186,561,648
10,962,25,0.25,0.7146712559397453,0.5738666666666666,0.33782570275253204,42.50551414489746,25,5000,128,1e-06,0.3,0.001,256,187,562,648
10,283,27,0.27,0.9467484666911842,0.5025367833587011,0.33634773231547427,42.70337677001953,27,5000,128,1e-06,0.3,0.001,256,187,563,648
10,165,27,0.27,0.9963180699495502,0.6499238964992389,0.46699592501918086,46.438953161239624,27,5000,128,1e-06,0.3,0.001,256,187,564,648
10,962,25,0.25,0.7146712559397453,0.6370666666666667,0.36767617998439917,31.891266107559204,25,5000,128,1e-06,0.3,0.003,128,188,565,648
10,283,27,0.27,0.9467484666911842,0.7496194824961948,0.536549897998718,34.26982092857361,27,5000,128,1e-06,0.3,0.003,128,188,566,648
10,165,27,0.27,0.9963180699495502,0.730339928970066,0.579880867110854,35.4979510307312,27,5000,128,1e-06,0.3,0.003,128,188,567,648
10,962,25,0.25,0.7146712559397453,0.7576,0.5990554068557405,51.1241819858551,25,5000,128,1e-06,0.3,0.003,256,189,568,648
10,283,27,0.27,0.9467484666911842,0.649923896499239,0.39473255868076845,45.697630882263184,27,5000,128,1e-06,0.3,0.003,256,189,569,648
10,165,27,0.27,0.9963180699495502,0.7706747843734145,0.6015817739831009,50.91201591491699,27,5000,128,1e-06,0.3,0.003,256,189,570,648
10,962,25,0.25,0.7146712559397453,0.7664,0.4615940625136591,33.577950954437256,25,5000,128,1e-06,0.3,0.005,128,190,571,648
10,283,27,0.27,0.9467484666911842,0.7336377473363775,0.5223313882029441,35.061121225357056,27,5000,128,1e-06,0.3,0.005,128,190,572,648
10,165,27,0.27,0.9963180699495502,0.8632673769660071,0.7200190177125267,33.906874895095825,27,5000,128,1e-06,0.3,0.005,128,190,573,648
10,962,25,0.25,0.7146712559397453,0.7410666666666667,0.5054257405206813,48.615293979644775,25,5000,128,1e-06,0.3,0.005,256,191,574,648
10,283,27,0.27,0.9467484666911842,0.7242516489091831,0.46110239433679023,44.57088613510132,27,5000,128,1e-06,0.3,0.005,256,191,575,648
10,165,27,0.27,0.9963180699495502,0.7524099441907661,0.6400697536638602,45.09651589393616,27,5000,128,1e-06,0.3,0.005,256,191,576,648
10,962,25,0.25,0.7146712559397453,0.46906666666666663,0.2544444444444445,31.97634792327881,25,5000,128,1e-05,0.1,0.001,128,192,577,648
10,283,27,0.27,0.9467484666911842,0.561136478944698,0.3983026113671275,31.306952953338623,27,5000,128,1e-05,0.1,0.001,128,192,578,648
10,165,27,0.27,0.9963180699495502,0.42237442922374435,0.2670079883805374,36.56000280380249,27,5000,128,1e-05,0.1,0.001,128,192,579,648
10,962,25,0.25,0.7146712559397453,0.4824,0.2423809523809524,52.651387214660645,25,5000,128,1e-05,0.1,0.001,256,193,580,648
10,283,27,0.27,0.9467484666911842,0.5246067985794013,0.3314838139984339,48.86035370826721,27,5000,128,1e-05,0.1,0.001,256,193,581,648
10,165,27,0.27,0.9963180699495502,0.44419076610857433,0.25703703703703706,47.7301881313324,27,5000,128,1e-05,0.1,0.001,256,193,582,648
10,962,25,0.25,0.7146712559397453,0.5802666666666667,0.37075041006465154,34.318395137786865,25,5000,128,1e-05,0.1,0.003,128,194,583,648
10,283,27,0.27,0.9467484666911842,0.7592592592592592,0.5467105232894015,33.2070791721344,27,5000,128,1e-05,0.1,0.003,128,194,584,648
10,165,27,0.27,0.9963180699495502,0.5865043125317098,0.43189560125369414,34.363712787628174,27,5000,128,1e-05,0.1,0.003,128,194,585,648
10,962,25,0.25,0.7146712559397453,0.7629333333333335,0.5635845068356511,44.30130887031555,25,5000,128,1e-05,0.1,0.003,256,195,586,648
10,283,27,0.27,0.9467484666911842,0.776255707762557,0.54029444235967,42.618263959884644,27,5000,128,1e-05,0.1,0.003,256,195,587,648
10,165,27,0.27,0.9963180699495502,0.6146626078132927,0.44279201399218515,43.729737758636475,27,5000,128,1e-05,0.1,0.003,256,195,588,648
10,962,25,0.25,0.7146712559397453,0.6949333333333334,0.42463957873412395,38.84358096122742,25,5000,128,1e-05,0.1,0.005,128,196,589,648
10,283,27,0.27,0.9467484666911842,0.8789954337899544,0.7293318932243137,43.29016900062561,27,5000,128,1e-05,0.1,0.005,128,196,590,648
10,165,27,0.27,0.9963180699495502,0.91298833079655,0.7618555031536536,38.072877168655396,27,5000,128,1e-05,0.1,0.005,128,196,591,648
10,962,25,0.25,0.7146712559397453,0.8477333333333333,0.635000225981992,48.18690800666809,25,5000,128,1e-05,0.1,0.005,256,197,592,648
10,283,27,0.27,0.9467484666911842,0.8723997970573313,0.7083353882533625,50.62098979949951,27,5000,128,1e-05,0.1,0.005,256,197,593,648
10,165,27,0.27,0.9963180699495502,0.7577371892440385,0.6050718952542375,48.74432897567749,27,5000,128,1e-05,0.1,0.005,256,197,594,648
10,962,25,0.25,0.7146712559397453,0.3989333333333333,0.24888888888888888,35.58045530319214,25,5000,128,1e-05,0.3,0.001,128,198,595,648
10,283,27,0.27,0.9467484666911842,0.5400811770674785,0.3553846153846154,33.662322998046875,27,5000,128,1e-05,0.3,0.001,128,198,596,648
10,165,27,0.27,0.9963180699495502,0.4388635210553019,0.26779541446208116,29.731882095336914,27,5000,128,1e-05,0.3,0.001,128,198,597,648
10,962,25,0.25,0.7146712559397453,0.47786666666666666,0.24454545454545457,48.57488393783569,25,5000,128,1e-05,0.3,0.001,256,199,598,648
10,283,27,0.27,0.9467484666911842,0.47742262810755964,0.2868371546149324,49.11839008331299,27,5000,128,1e-05,0.3,0.001,256,199,599,648
10,165,27,0.27,0.9963180699495502,0.47082699137493667,0.2581481481481482,47.54676604270935,27,5000,128,1e-05,0.3,0.001,256,199,600,648
10,962,25,0.25,0.7146712559397453,0.5746666666666667,0.40237346837272814,35.31070899963379,25,5000,128,1e-05,0.3,0.003,128,200,601,648
10,283,27,0.27,0.9467484666911842,0.8860984271943176,0.7470329844198853,31.19408893585205,27,5000,128,1e-05,0.3,0.003,128,200,602,648
10,165,27,0.27,0.9963180699495502,0.5895484525621513,0.4475922256125232,30.270296096801758,27,5000,128,1e-05,0.3,0.003,128,200,603,648
10,962,25,0.25,0.7146712559397453,0.7954666666666667,0.6040012226057909,42.837323904037476,25,5000,128,1e-05,0.3,0.003,256,201,604,648
10,283,27,0.27,0.9467484666911842,0.7729578893962455,0.5973652903589896,42.35127401351929,27,5000,128,1e-05,0.3,0.003,256,201,605,648
10,165,27,0.27,0.9963180699495502,0.5915778792491121,0.4500959229239371,41.60150599479675,27,5000,128,1e-05,0.3,0.003,256,201,606,648
10,962,25,0.25,0.7146712559397453,0.7122666666666667,0.43213531944948114,29.846451997756958,25,5000,128,1e-05,0.3,0.005,128,202,607,648
10,283,27,0.27,0.9467484666911842,0.8810248604769152,0.7353770971565934,30.356583833694458,27,5000,128,1e-05,0.3,0.005,128,202,608,648
10,165,27,0.27,0.9963180699495502,0.9145104008117707,0.7566670333731411,30.658046007156372,27,5000,128,1e-05,0.3,0.005,128,202,609,648
10,962,25,0.25,0.7146712559397453,0.8522666666666666,0.6475015178370018,41.4446280002594,25,5000,128,1e-05,0.3,0.005,256,203,610,648
10,283,27,0.27,0.9467484666911842,0.8756976154236428,0.7124350064700935,42.96752691268921,27,5000,128,1e-05,0.3,0.005,256,203,611,648
10,165,27,0.27,0.9963180699495502,0.9069000507356672,0.757767785533964,42.333359718322754,27,5000,128,1e-05,0.3,0.005,256,203,612,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,31.666738033294678,25,5000,128,0.0001,0.1,0.001,128,204,613,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,30.75275492668152,27,5000,128,0.0001,0.1,0.001,128,204,614,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,30.47149395942688,27,5000,128,0.0001,0.1,0.001,128,204,615,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,43.37232208251953,25,5000,128,0.0001,0.1,0.001,256,205,616,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,43.517833948135376,27,5000,128,0.0001,0.1,0.001,256,205,617,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,43.10688591003418,27,5000,128,0.0001,0.1,0.001,256,205,618,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,33.70186400413513,25,5000,128,0.0001,0.1,0.003,128,206,619,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,36.80616903305054,27,5000,128,0.0001,0.1,0.003,128,206,620,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,29.971215963363647,27,5000,128,0.0001,0.1,0.003,128,206,621,648
10,962,25,0.25,0.7146712559397453,0.5866666666666667,0.28813333333333335,47.02492094039917,25,5000,128,0.0001,0.1,0.003,256,207,622,648
10,283,27,0.27,0.9467484666911842,0.60882800608828,0.32223744292237444,55.89863300323486,27,5000,128,0.0001,0.1,0.003,256,207,623,648
10,165,27,0.27,0.9963180699495502,0.419583967529173,0.24354199269692228,49.776870250701904,27,5000,128,0.0001,0.1,0.003,256,207,624,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,32.3954062461853,25,5000,128,0.0001,0.1,0.005,128,208,625,648
10,283,27,0.27,0.9467484666911842,0.547945205479452,0.3,32.59305810928345,27,5000,128,0.0001,0.1,0.005,128,208,626,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,32.981844902038574,27,5000,128,0.0001,0.1,0.005,128,208,627,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,51.03595328330994,25,5000,128,0.0001,0.1,0.005,256,209,628,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,44.42997717857361,27,5000,128,0.0001,0.1,0.005,256,209,629,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,46.0098717212677,27,5000,128,0.0001,0.1,0.005,256,209,630,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,39.2187340259552,25,5000,128,0.0001,0.3,0.001,128,210,631,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,33.18524789810181,27,5000,128,0.0001,0.3,0.001,128,210,632,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,31.72280192375183,27,5000,128,0.0001,0.3,0.001,128,210,633,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,47.094754219055176,25,5000,128,0.0001,0.3,0.001,256,211,634,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,48.488263845443726,27,5000,128,0.0001,0.3,0.001,256,211,635,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,46.8916437625885,27,5000,128,0.0001,0.3,0.001,256,211,636,648
10,962,25,0.25,0.7146712559397453,0.5,0.25,39.51639103889465,25,5000,128,0.0001,0.3,0.003,128,212,637,648
10,283,27,0.27,0.9467484666911842,0.5,0.27,35.769498109817505,27,5000,128,0.0001,0.3,0.003,128,212,638,648
10,165,27,0.27,0.9963180699495502,0.5,0.27,31.570390939712524,27,5000,128,0.0001,0.3,0.003,128,212,639,648
10,962,25,0.25,0.7146712559397453,0.42,0.22473684210526315,52.21256899833679,25,5000,128,0.0001,0.3,0.003,256,213,640,648
10,283,27,0.27,0.9467484666911842,0.5951293759512937,0.31444444444444447,43.205074071884155,27,5000,128,0.0001,0.3,0.003,256,213,641,648
10,165,27,0.27,0.9963180699495502,0.5101471334348047,0.27407407407407414,42.43725109100342,27,5000,128,0.0001,0.3,0.003,256,213,642,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,30.53811812400818,25,5000,128,0.0001,0.3,0.005,128,214,643,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,31.34359383583069,27,5000,128,0.0001,0.3,0.005,128,214,644,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,29.558093070983887,27,5000,128,0.0001,0.3,0.005,128,214,645,648
10,962,25,0.25,0.7146712559397453,0.5666666666666667,0.2777777777777778,42.973979234695435,25,5000,128,0.0001,0.3,0.005,256,215,646,648
10,283,27,0.27,0.9467484666911842,0.5684931506849316,0.3,44.02549386024475,27,5000,128,0.0001,0.3,0.005,256,215,647,648
10,165,27,0.27,0.9963180699495502,0.5684931506849316,0.3,46.524770975112915,27,5000,128,0.0001,0.3,0.005,256,215,648,648
